Cartographie PMSI; ; 
Référentiel géographique : France par code géographique PMSI; ; 
Code;Libellé;Séjours PMSI MCO au lieu de résidence 2018
62980;VERMELLES;N/A
62990;BEAURAINVILLE;N/A
62C01;HESDIGNEUL-LÈS-BÉTHUNE/GOSNAY;N/A
63000;CLERMONT-FERRAND;N/A
63110;BEAUMONT;N/A
63112;BLANZAT;N/A
63114;COUDES;N/A
63117;CHAURIAT;N/A
63118;CÉBAZAT;N/A
63119;CHÂTEAUGAY;N/A
63120;COURPIÈRE;N/A
63122;CEYRAT;N/A
63130;ROYAT;N/A
63140;CHÂTEL-GUYON;N/A
63150;LA BOURBOULE;N/A
63160;BILLOM;N/A
63170;AUBIÈRE;N/A
63190;LEZOUX;N/A
63200;RIOM;N/A
63210;ROCHEFORT-MONTAGNE;N/A
63220;ARLANC;N/A
63230;SAINT-OURS;N/A
63240;MONT-DORE;N/A
63250;CELLES-SUR-DUROLLE;N/A
63260;AIGUEPERSE;N/A
63270;VIC-LE-COMTE;N/A
63290;PUY-GUILLAUME;N/A
63300;THIERS;N/A
63310;RANDAN;N/A
63320;CHAMPEIX;N/A
63330;PIONSAT;N/A
63340;SAINT-GERMAIN-LEMBRON;N/A
63350;MARINGUES;N/A
63360;GERZAT;N/A
63370;LEMPDES;N/A
63380;PONTAUMUR;N/A
63390;SAINT-GERVAIS-D'AUVERGNE;N/A
63400;CHAMALIÈRES;11
63410;CHARBONNIÈRES-LES-VARENNES;N/A
63420;ARDES;N/A
63430;PONT-DU-CHÂTEAU;N/A
63440;SAINT-PARDOUX;N/A
63450;SAINT-AMANT-TALLENDE;N/A
63460;COMBRONDE;N/A
63470;HERMENT;N/A
63490;SAUXILLANGES;N/A
63500;ISSOIRE;N/A
63510;AULNAT;N/A
63520;SAINT-DIER-D'AUVERGNE;N/A
63530;VOLVIC;N/A
63540;ROMAGNAT;N/A
63550;SAINT-RÉMY-SUR-DUROLLE;N/A
63560;MENAT;N/A
63570;BRASSAC-LES-MINES;N/A
63580;LE VERNET-CHAMÉANE;N/A
63590;CUNLHAT;N/A
63600;AMBERT;N/A
63620;GIAT;N/A
63640;SAINT-PRIEST-DES-CHAMPS;N/A
63650;LA MONNERIE-LE-MONTEL;N/A
63660;SAINT-ANTHÈME;N/A
63670;LE CENDRE;14
63690;TAUVES;N/A
63700;SAINT-ÉLOY-LES-MINES;N/A
63720;ENNEZAT;N/A
63730;LES MARTRES-DE-VEYRE;N/A
63740;GELLES;N/A
63750;MESSEIX;N/A
63760;BOURG-LASTIC;N/A
63770;LES ANCIZES-COMPS;N/A
63780;SAINT-GEORGES-DE-MONS;N/A
63800;COURNON-D'AUVERGNE;N/A
63830;NOHANENT;N/A
63840;SAUVESSANGES;N/A
63870;ORCINES;N/A
63920;PESCHADOIRES;N/A
63940;MARSAC-EN-LIVRADOIS;N/A
63960;VEYRE-MONTON;N/A
63970;AYDAT;N/A
63C01;MARAT/JOB;N/A
63C02;SAINT-GERMAIN-L'HERM/SAINT-AM;N/A
63C03;PICHERANDE/LA TOUR-D'AUVERGNE;N/A
63C04;SAINT-NECTAIRE/MUROL;N/A
63C05;VERTAIZON/BEAUREGARD-L'ÉVÊQUE;N/A
63C06;ÉGLISENEUVE-D'ENTRAIGUES/BESS;N/A
63C07;OLLIERGUES/AUGEROLLES;N/A
63C08;SAINT-SAUVES-D'AUVERGNE/LAQUE;N/A
63C09;MUR-SUR-ALLIER;N/A
64000;PAU;N/A
64100;BAYONNE;N/A
64110;JURANÇON;N/A
64120;SAINT-PALAIS;N/A
64121;SERRES-CASTET;N/A
64130;MAULÉON-LICHARRE;N/A
64140;BILLÈRE;N/A
64150;MOURENX;N/A
64160;MORLAÀS;N/A
64170;ARTIX;N/A
64190;NAVARRENX;N/A
64200;BIARRITZ;N/A
64210;BIDART;N/A
64220;SAINT-JEAN-PIED-DE-PORT;N/A
64230;LESCAR;N/A
64240;HASPARREN;N/A
64250;CAMBO-LES-BAINS;N/A
64260;ARUDY;N/A
64270;SALIES-DE-BÉARN;N/A
64290;GAN;N/A
64300;ORTHEZ;N/A
64310;SAINT-PÉE-SUR-NIVELLE;N/A
64320;IDRON;N/A
64330;GARLIN;N/A
64340;BOUCAU;N/A
64350;LEMBEYE;N/A
64360;MONEIN;N/A
64370;ARTHEZ-DE-BÉARN;N/A
64390;SAUVETERRE-DE-BÉARN;N/A
64410;ARZACQ-ARRAZIGUET;N/A
64420;NOUSTY;N/A
64430;SAINT-ÉTIENNE-DE-BAÏGORRY;N/A
64440;LARUNS;N/A
64450;NAVAILLES-ANGOS;N/A
64460;MONTANER;N/A
64480;USTARITZ;N/A
64490;BEDOUS;N/A
64500;SAINT-JEAN-DE-LUZ;N/A
64510;BORDES;N/A
64520;BARDOS;N/A
64530;PONTACQ;N/A
64570;ARETTE;N/A
64600;ANGLET;N/A
64640;HÉLETTE;N/A
64680;OGEU-LES-BAINS;N/A
64780;IRISSARRY;N/A
64800;NAY;N/A
64990;MOUGUERRE;N/A
64C01;TARDETS-SORHOLUS/LICQ-ATHÉREY;N/A
64C02;OLORON-SAINTE-MARIE/ESCOUT/AS;N/A
64C03;URRUGNE/HENDAYE;N/A
65000;TARBES;N/A
65100;LOURDES;N/A
65130;CAPVERN;N/A
65140;RABASTENS-DE-BIGORRE;N/A
65170;SAINT-LARY-SOULAN;N/A
65190;TOURNAY;N/A
65220;TRIE-SUR-BAÏSE;N/A
65230;CASTELNAU-MAGNOAC;N/A
65250;LA BARTHE-DE-NESTE;N/A
65260;PIERREFITTE-NESTALAS;N/A
65270;SAINT-PÉ-DE-BIGORRE;N/A
65290;JUILLAN;N/A
65300;LANNEMEZAN;N/A
65310;ODOS;N/A
65320;BORDÈRES-SUR-L'ÉCHEZ;N/A
65330;GALAN;N/A
65350;POUYASTRUC;N/A
65360;MOMÈRES;N/A
65370;LOURES-BAROUSSE;N/A
65380;OSSUN;N/A
65390;ANDREST;N/A
65420;IBOS;N/A
65430;SOUES;N/A
65460;BAZET;N/A
65490;OURSBELILLE;N/A
65500;VIC-EN-BIGORRE;N/A
65600;SÉMÉAC;N/A
65670;MONLÉON-MAGNOAC;N/A
65690;BARBAZAN-DEBAT;N/A
65700;MAUBOURGUET;N/A
65800;AUREILHAN;N/A
65C01;FERRIÈRES/ARGELÈS-GAZOST;N/A
65C02;SARRANCOLIN/LOUDENVIELLE/BORD;N/A
65C03;SAINT-LAURENT-DE-NESTE/AVENTI;N/A
65C04;LUZ-SAINT-SAUVEUR/CAUTERETS;N/A
65C05;BAGNÈRES-DE-BIGORRE;N/A
66000;PERPIGNAN;N/A
66110;AMÉLIE-LES-BAINS-PALALDA;N/A
66120;FONT-ROMEU-ODEILLO-VIA;N/A
66130;ILLE-SUR-TÊT;N/A
66140;SAINT-NAZAIRE/CANET-EN-ROUSSI;N/A
66150;ARLES-SUR-TECH;N/A
66160;LE BOULOU;N/A
66170;MILLAS;N/A
66180;VILLENEUVE-DE-LA-RAHO;N/A
66190;COLLIOURE;N/A
66200;ELNE;N/A
66210;BOLQUÈRE;N/A
66230;PRATS-DE-MOLLO-LA-PRESTE;N/A
66240;SAINT-ESTÈVE;N/A
66250;SAINT-LAURENT-DE-LA-SALANQUE;N/A
66260;SAINT-LAURENT-DE-CERDANS;N/A
66270;LE SOLER;N/A
66280;SALEILLES;N/A
66290;CERBÈRE;N/A
66300;THUIR;N/A
66310;ESTAGEL;N/A
66320;VINÇA;N/A
66330;CABESTANY;N/A
66340;OSSÉJA;N/A
66350;TOULOUGES;N/A
66360;SAHORRE;N/A
66370;PÉZILLA-LA-RIVIÈRE;N/A
66380;PIA;N/A
66390;BAIXAS;N/A
66400;SAINT-JEAN-PLA-DE-CORTS/CÉRET;N/A
66410;VILLELONGUE-DE-LA-SALANQUE;N/A
66420;LE BARCARÈS;N/A
66430;BOMPAS;N/A
66440;TORREILLES;13
66450;POLLESTRES;N/A
66470;SAINTE-MARIE-LA-MER;N/A
66480;MAUREILLAS-LAS-ILLAS;N/A
66500;PRADES;N/A
66510;SAINT-HIPPOLYTE;N/A
66530;CLAIRA;N/A
66550;CORNEILLA-LA-RIVIÈRE;N/A
66600;RIVESALTES;N/A
66650;BANYULS-SUR-MER;N/A
66660;PORT-VENDRES;N/A
66670;BAGES;N/A
66680;CANOHÈS;N/A
66690;SAINT-ANDRÉ;N/A
66700;ARGELÈS-SUR-MER;N/A
66720;LATOUR-DE-FRANCE;N/A
66740;SAINT-GÉNIS-DES-FONTAINES;N/A
66750;SAINT-CYPRIEN;N/A
66760;BOURG-MADAME;N/A
66800;SAILLAGOUSE;N/A
66820;VERNET-LES-BAINS;N/A
66C01;VILLENEUVE-LA-RIVIÈRE/BAHO;N/A
66C02;ORTAFFA/BROUILLA;N/A
66C03;SOURNIA/SAINT-PAUL-DE-FENOUIL;N/A
67000;STRASBOURG;18
67110;REICHSHOFFEN;N/A
67112;BREUSCHWICKERSHEIM;N/A
67113;BLAESHEIM;N/A
67114;ESCHAU;N/A
67115;PLOBSHEIM;N/A
67116;REICHSTETT;N/A
67117;ITTENHEIM;N/A
67118;GEISPOLSHEIM;N/A
67120;MOLSHEIM;N/A
67140;BARR;N/A
67150;ERSTEIN;N/A
67160;WISSEMBOURG;N/A
67190;MUTZIG;N/A
67201;ECKBOLSHEIM;N/A
67202;WOLFISHEIM;N/A
67203;OBERSCHAEFFOLSHEIM;N/A
67204;ACHENHEIM;N/A
67205;OBERHAUSBERGEN;N/A
67206;MITTELHAUSBERGEN;N/A
67207;NIEDERHAUSBERGEN;N/A
67210;OBERNAI;N/A
67220;VILLÉ;N/A
67230;BENFELD;N/A
67240;BISCHWILLER;N/A
67250;SOULTZ-SOUS-FORÊTS;N/A
67260;SARRE-UNION;N/A
67270;HOCHFELDEN;N/A
67280;OBERHASLACH;N/A
67290;WINGEN-SUR-MODER;N/A
67300;SCHILTIGHEIM;N/A
67310;WASSELONNE;N/A
67320;DRULINGEN;N/A
67330;BOUXWILLER;N/A
67340;INGWILLER;N/A
67350;VAL-DE-MODER;N/A
67360;WOERTH;N/A
67380;LINGOLSHEIM;N/A
67390;MARCKOLSHEIM;N/A
67400;ILLKIRCH-GRAFFENSTADEN;N/A
67410;DRUSENHEIM;N/A
67420;PLAINE;N/A
67430;DIEMERINGEN;N/A
67440;MARMOUTIER;N/A
67450;MUNDOLSHEIM;N/A
67460;SOUFFELWEYERSHEIM;N/A
67470;SELTZ;N/A
67480;ROESCHWOOG;N/A
67490;DETTWILLER;N/A
67500;HAGUENAU;N/A
67510;LEMBACH;N/A
67520;MARLENHEIM;N/A
67530;BOERSCH;N/A
67540;OSTWALD;N/A
67550;VENDENHEIM;N/A
67560;ROSHEIM;N/A
67580;MERTZWILLER;N/A
67600;SÉLESTAT;N/A
67610;LA WANTZENAU;N/A
67620;SOUFFLENHEIM;N/A
67630;LAUTERBOURG;N/A
67640;FEGERSHEIM;N/A
67650;DAMBACH-LA-VILLE;N/A
67660;BETSCHDORF;N/A
67670;MOMMENHEIM;N/A
67680;EPFIG;N/A
67690;HATTEN;N/A
67700;SAVERNE;N/A
67710;WANGENBOURG-ENGENTHAL;N/A
67720;HOERDT;N/A
67730;CHÂTENOIS;N/A
67750;SCHERWILLER;N/A
67760;GAMBSHEIM;N/A
67770;SESSENHEIM;N/A
67790;STEINBOURG;N/A
67800;BISCHHEIM;N/A
67810;HOLTZHEIM;N/A
67820;WITTISHEIM;N/A
67840;KILSTETT;N/A
67850;HERRLISHEIM;N/A
67860;RHINAU;N/A
67870;BISCHOFFSHEIM;N/A
67880;KRAUTERGERSHEIM;N/A
67920;SUNDHOUSE;N/A
67930;BEINHEIM;N/A
67960;ENTZHEIM;N/A
67970;OERMINGEN;N/A
67980;HANGENBIETEN;N/A
67C01;TRUCHTERSHEIM/OSTHOFFEN;N/A
67C02;LA BROQUE;N/A
67C03;SCHWEIGHOUSE-SUR-MODER/BRUMAT;N/A
68100;MULHOUSE;N/A
68110;ILLZACH;N/A
68116;GUEWENHEIM;N/A
68118;HIRTZBACH;N/A
68120;PFASTATT;N/A
68125;HOUSSEN;N/A
68127;SAINTE-CROIX-EN-PLAINE;N/A
68128;VILLAGE-NEUF;N/A
68130;ALTKIRCH;N/A
68140;MUNSTER;N/A
68150;RIBEAUVILLÉ;N/A
68160;SAINTE-MARIE-AUX-MINES;N/A
68170;RIXHEIM;N/A
68180;HORBOURG-WIHR;N/A
68190;ENSISHEIM;N/A
68210;DANNEMARIE;N/A
68220;HÉGENHEIM;N/A
68240;KAYSERSBERG VIGNOBLE;N/A
68250;ROUFFACH;N/A
68260;KINGERSHEIM;N/A
68270;WITTENHEIM;N/A
68280;ANDOLSHEIM;N/A
68290;MASEVAUX-NIEDERBRUCK;N/A
68300;SAINT-LOUIS;N/A
68310;WITTELSHEIM;N/A
68320;PORTE DU RIED;N/A
68330;HUNINGUE;N/A
68340;RIQUEWIHR;N/A
68350;BRUNSTATT-DIDENHEIM;N/A
68360;SOULTZ-HAUT-RHIN;N/A
68370;ORBEY;N/A
68380;METZERAL;N/A
68390;SAUSHEIM;N/A
68400;RIEDISHEIM;N/A
68420;HERRLISHEIM-PRÈS-COLMAR;N/A
68440;HABSHEIM;N/A
68460;LUTTERBACH;N/A
68480;PFETTERHOUSE;N/A
68490;OTTMARSHEIM;N/A
68500;GUEBWILLER;N/A
68510;SIERENTZ;N/A
68520;BURNHAUPT-LE-BAS;N/A
68530;BUHL;N/A
68540;BOLLWILLER;N/A
68550;SAINT-AMARIN;N/A
68560;HIRSINGUE;N/A
68570;SOULTZMATT;N/A
68580;SEPPOIS-LE-BAS;N/A
68590;SAINT-HIPPOLYTE;N/A
68600;VOLGELSHEIM;N/A
68610;LAUTENBACH;N/A
68620;BITSCHWILLER-LÈS-THANN;N/A
68640;WALDIGHOFEN;N/A
68650;LAPOUTROIE;N/A
68660;LIÈPVRE;N/A
68680;KEMBS;N/A
68690;MOOSCH;N/A
68700;CERNAY;N/A
68720;ZILLISHEIM;N/A
68730;BLOTZHEIM;N/A
68740;FESSENHEIM;N/A
68750;BERGHEIM;N/A
68760;WILLER-SUR-THUR;N/A
68780;SENTHEIM;N/A
68790;MORSCHWILLER-LE-BAS;N/A
68800;THANN;N/A
68820;KRUTH;N/A
68830;ODEREN;N/A
68840;PULVERSHEIM;N/A
68850;STAFFELFELDEN;N/A
68870;BARTENHEIM;N/A
68890;RÉGUISHEIM;N/A
68910;LABAROCHE;N/A
68950;REININGUE;N/A
68960;ILLTAL;N/A
68970;GUÉMAR;N/A
68990;HEIMSBRUNN;N/A
68C01;BENNWIHR/BEBLENHEIM;N/A
68C02;URBÈS/FELLERING;N/A
68C03;TURCKHEIM/AMMERSCHWIHR;N/A
68C04;WINTZENHEIM/INGERSHEIM/COLMAR;N/A
69001;LYON 1ER ARRONDISSEMENT;N/A
69002;LYON 2E ARRONDISSEMENT;N/A
69003;LYON 3E ARRONDISSEMENT;N/A
69004;LYON 4E ARRONDISSEMENT;N/A
69005;LYON 5E ARRONDISSEMENT;N/A
69006;LYON 6E ARRONDISSEMENT;N/A
69007;LYON 7E ARRONDISSEMENT;N/A
69008;LYON 8E ARRONDISSEMENT;N/A
69009;LYON 9E ARRONDISSEMENT;N/A
69100;VILLEURBANNE;N/A
69110;SAINTE-FOY-LÈS-LYON;N/A
69120;VAULX-EN-VELIN;N/A
69124;COLOMBIER-SAUGNIEU;N/A
69126;BRINDAS;N/A
69130;ÉCULLY;N/A
69140;RILLIEUX-LA-PAPE;N/A
69150;DÉCINES-CHARPIEU;N/A
69160;TASSIN-LA-DEMI-LUNE;N/A
69170;TARARE;N/A
69190;SAINT-FONS;N/A
69200;VÉNISSIEUX;N/A
69210;L'ARBRESLE;N/A
69220;BELLEVILLE-EN-BEAUJOLAIS;N/A
69230;SAINT-GENIS-LAVAL;N/A
69240;THIZY-LES-BOURGS;N/A
69250;NEUVILLE-SUR-SAÔNE;N/A
69260;CHARBONNIÈRES-LES-BAINS;N/A
69270;FONTAINES-SUR-SAÔNE;N/A
69280;MARCY-L'ÉTOILE;N/A
69290;CRAPONNE;N/A
69300;CALUIRE-ET-CUIRE;N/A
69310;PIERRE-BÉNITE;N/A
69320;FEYZIN;N/A
69330;MEYZIEU;N/A
69340;FRANCHEVILLE;N/A
69350;LA MULATIÈRE;N/A
69360;SAINT-SYMPHORIEN-D'OZON;N/A
69370;SAINT-DIDIER-AU-MONT-D'OR;N/A
69380;CHAZAY-D'AZERGUES;N/A
69390;VERNAISON;N/A
69400;VILLEFRANCHE-SUR-SAÔNE;N/A
69410;CHAMPAGNE-AU-MONT-D'OR;N/A
69420;CONDRIEU;N/A
69430;BEAUJEU;N/A
69440;MORNANT;N/A
69450;SAINT-CYR-AU-MONT-D'OR;N/A
69460;SAINT-ÉTIENNE-DES-OULLIÈRES;N/A
69470;COURS;N/A
69480;ANSE;N/A
69490;VINDRY-SUR-TURDINE;N/A
69500;BRON;N/A
69510;SOUCIEU-EN-JARREST;N/A
69520;GRIGNY;N/A
69530;BRIGNAIS;N/A
69540;IRIGNY;N/A
69550;AMPLEPUIS;N/A
69560;SAINTE-COLOMBE;N/A
69570;DARDILLY;N/A
69580;SATHONAY-CAMP;N/A
69590;SAINT-SYMPHORIEN-SUR-COISE;N/A
69600;OULLINS;N/A
69610;HAUTE-RIVOIRE;N/A
69620;VAL D'OINGT;N/A
69630;CHAPONOST;N/A
69640;PORTE DES PIERRES DORÉES;N/A
69650;QUINCIEUX;N/A
69660;COLLONGES-AU-MONT-D'OR;N/A
69670;VAUGNERAY;N/A
69680;CHASSIEU;N/A
69690;BESSENAY;N/A
69700;GIVORS;N/A
69720;SAINT-BONNET-DE-MURE;N/A
69730;GENAY;N/A
69740;GENAS;N/A
69760;LIMONEST;N/A
69770;MONTROTTIER;N/A
69780;MIONS;N/A
69790;SAINT-IGNY-DE-VERS;N/A
69800;SAINT-PRIEST;N/A
69820;FLEURIE;N/A
69830;SAINT-GEORGES-DE-RENEINS;N/A
69840;JULIÉNAS;N/A
69850;SAINT-MARTIN-EN-HAUT;N/A
69860;DEUX-GROSNES;N/A
69870;GRANDRIS;N/A
69890;LA TOUR-DE-SALVAGNY;N/A
69930;SAINT-LAURENT-DE-CHAMOUSSET;N/A
69960;CORBAS;N/A
69970;CHAPONNAY;N/A
69C01;VILLIÉ-MORGON/CHIROUBLES;N/A
70000;VESOUL;N/A
70100;GRAY;N/A
70110;VILLERSEXEL;N/A
70120;COMBEAUFONTAINE;N/A
70130;FRETIGNEY-ET-VELLOREILLE;N/A
70140;PESMES;N/A
70150;MARNAY;N/A
70160;FAVERNEY;N/A
70170;PORT-SUR-SAÔNE;N/A
70180;DAMPIERRE-SUR-SALON;N/A
70190;RIOZ;N/A
70200;LURE;N/A
70210;POLAINCOURT-ET-CLAIREFONTAINE;N/A
70220;FOUGEROLLES-SAINT-VALBERT;N/A
70230;DAMPIERRE-SUR-LINOTTE;N/A
70240;SAULX;N/A
70250;RONCHAMP;N/A
70270;MÉLISEY;N/A
70280;RADDON-ET-CHAPENDU;N/A
70290;CHAMPAGNEY;N/A
70300;LUXEUIL-LES-BAINS;N/A
70310;FAUCOGNEY-ET-LA-MER;N/A
70320;AILLEVILLERS-ET-LYAUMONT;N/A
70360;SCEY-SUR-SAÔNE-ET-SAINT-ALBIN;N/A
70400;HÉRICOURT;N/A
70440;SERVANCE-MIELLIN;N/A
70500;JUSSEY;N/A
70600;CHAMPLITTE;N/A
70700;GY;N/A
70800;SAINT-LOUP-SUR-SEMOUSE;N/A
71000;MÂCON;N/A
71100;CHALON-SUR-SAÔNE;22
71110;MARCIGNY;N/A
71118;SAINT-MARTIN-BELLE-ROCHE;N/A
71120;CHAROLLES;N/A
71130;GUEUGNON;N/A
71140;BOURBON-LANCY;N/A
71150;CHAGNY;N/A
71160;DIGOIN;N/A
71170;CHAUFFAILLES;N/A
71190;ÉTANG-SUR-ARROUX;N/A
71200;LE CREUSOT;N/A
71210;MONTCHANIN;N/A
71220;SAINT-BONNET-DE-JOUX;N/A
71230;SAINT-VALLIER;N/A
71240;SENNECEY-LE-GRAND;N/A
71250;CLUNY;N/A
71260;VIRÉ;N/A
71270;PIERRE-DE-BRESSE;N/A
71290;SIMANDRE;N/A
71300;MONTCEAU-LES-MINES;N/A
71310;MERVANS;N/A
71320;TOULON-SUR-ARROUX;N/A
71330;SAINT-GERMAIN-DU-BOIS;N/A
71340;IGUERANDE;N/A
71350;SAINT-LOUP-GÉANGES;N/A
71360;ÉPINAC;N/A
71370;OUROUX-SUR-SAÔNE;N/A
71380;SAINT-MARCEL;N/A
71390;BUXY;N/A
71400;AUTUN;N/A
71410;SANVIGNES-LES-MINES;N/A
71420;CIRY-LE-NOBLE;N/A
71430;PALINGES;N/A
71440;MONTRET;N/A
71450;BLANZY;N/A
71460;SAINT-GENGOUX-LE-NATIONAL;N/A
71470;ROMENAY;N/A
71480;CUISEAUX;N/A
71490;COUCHES;N/A
71500;LOUHANS;N/A
71510;SAINT-LÉGER-SUR-DHEUNE;N/A
71520;MATOUR;N/A
71530;CHAMPFORGEUIL;N/A
71540;IGORNAY;N/A
71550;ANOST;N/A
71570;LA CHAPELLE-DE-GUINCHAY;N/A
71580;SAGY;N/A
71590;GERGY;N/A
71600;PARAY-LE-MONIAL;N/A
71620;SAINT-MARTIN-EN-BRESSE;N/A
71640;GIVRY;N/A
71670;LE BREUIL;N/A
71680;CRÊCHES-SUR-SAÔNE;N/A
71700;TOURNUS;N/A
71710;MONTCENIS;N/A
71740;SAINT-MAURICE-LÈS-CHÂTEAUNEUF;N/A
71760;ISSY-L'ÉVÊQUE;N/A
71800;LA CLAYETTE;N/A
71850;CHARNAY-LÈS-MÂCON;N/A
71870;HURIGNY;N/A
71880;CHÂTENOY-LE-ROYAL;N/A
71960;PRISSÉ;N/A
71990;LA GRANDE-VERRIÈRE;N/A
72000;LE MANS;34
72110;BONNÉTABLE;N/A
72120;SAINT-CALAIS;N/A
72130;FRESNAY-SUR-SARTHE;N/A
72140;SILLÉ-LE-GUILLAUME;N/A
72150;LE GRAND-LUCÉ;N/A
72160;CONNERRÉ;N/A
72170;BEAUMONT-SUR-SARTHE;N/A
72190;COULAINES;N/A
72200;LA FLÈCHE;N/A
72210;LA SUZE-SUR-SARTHE;N/A
72220;ÉCOMMOY;N/A
72230;MULSANNE;N/A
72240;CONLIE;N/A
72250;PARIGNÉ-L'ÉVÊQUE;N/A
72260;MAROLLES-LES-BRAULTS;N/A
72270;MALICORNE-SUR-SARTHE;N/A
72290;BALLON-SAINT MARS;N/A
72300;SABLÉ-SUR-SARTHE;N/A
72310;BESSÉ-SUR-BRAYE;N/A
72320;VIBRAYE;N/A
72330;CÉRANS-FOULLETOURTE;N/A
72340;LOIR EN VALLÉE;N/A
72350;BRÛLON;N/A
72360;MAYET;N/A
72370;LE BREIL-SUR-MÉRIZE;N/A
72380;SAINTE-JAMME-SUR-SARTHE;N/A
72390;DOLLON;N/A
72400;LA FERTÉ-BERNARD;N/A
72430;NOYEN-SUR-SARTHE;N/A
72440;BOULOIRE;N/A
72450;MONTFORT-LE-GESNOIS;N/A
72460;SAVIGNÉ-L'ÉVÊQUE;N/A
72470;CHAMPAGNÉ;N/A
72500;MONTVAL-SUR-LOIR;N/A
72510;PONTVALLAIN;N/A
72530;YVRÉ-L'ÉVÊQUE;N/A
72540;LOUÉ;N/A
72550;COULANS-SUR-GÉE;N/A
72560;CHANGÉ;N/A
72600;MAMERS;N/A
72610;VILLENEUVE-EN-PERSEIGNE;N/A
72650;LA BAZOGE;N/A
72700;ALLONNES;N/A
72800;LE LUDE;N/A
73000;CHAMBÉRY;N/A
73100;AIX-LES-BAINS;N/A
73110;VALGELON-LA ROCHETTE;N/A
73120;COURCHEVEL;N/A
73130;SAINT-ÉTIENNE-DE-CUINES;N/A
73140;SAINT-MICHEL-DE-MAURIENNE;N/A
73160;COGNIN;N/A
73170;YENNE;N/A
73190;CHALLES-LES-EAUX;N/A
73200;ALBERTVILLE;N/A
73210;AIME-LA-PLAGNE;N/A
73220;VAL-D'ARC;N/A
73230;SAINT-ALBAN-LEYSSE;N/A
73240;SAINT-GENIX-LES-VILLAGES;N/A
73250;SAINT-PIERRE-D'ALBIGNY;N/A
73260;GRAND-AIGUEBLANCHE;N/A
73290;LA MOTTE-SERVOLEX;N/A
73310;CHINDRIEUX;N/A
73320;TIGNES;N/A
73330;LE PONT-DE-BEAUVOISIN;N/A
73340;LESCHERAINES;N/A
73360;LES ÉCHELLES;N/A
73370;LE BOURGET-DU-LAC;N/A
73390;CHAMOUX-SUR-GELON;N/A
73400;UGINE;N/A
73410;ENTRELACS;N/A
73420;DRUMETTAZ-CLARAFOND;N/A
73440;LES BELLEVILLE;N/A
73450;VALLOIRE;N/A
73460;FRONTENEX;N/A
73470;NOVALAISE;N/A
73490;LA RAVOIRE;N/A
73520;SAINT-BÉRON;N/A
73540;LA BÂTHIE;N/A
73550;LES ALLUES;N/A
73590;FLUMET;N/A
73610;SAINT-ALBAN-DE-MONTBEL;N/A
73630;LE CHÂTELARD;N/A
73640;SAINTE-FOY-TARENTAISE;N/A
73660;SAINT-RÉMY-DE-MAURIENNE;N/A
73670;ENTREMONT-LE-VIEUX;N/A
73700;BOURG-SAINT-MAURICE;N/A
73730;CEVINS;N/A
73800;MONTMÉLIAN;N/A
73870;SAINT-JULIEN-MONT-DENIS;N/A
73C01;TOURS-EN-SAVOIE/QUEIGE;N/A
73C02;HAUTELUCE/BEAUFORT;N/A
73C03;PRALOGNAN-LA-VANOISE/BOZEL;N/A
73C04;MOÛTIERS/BRIDES-LES-BAINS;N/A
73C05;SAINT-SORLIN-D'ARVES/SAINT-JE;N/A
73T06;VAL-CENIS/VAL-D'ISÈRE/MODANE;N/A
74100;ANNEMASSE;N/A
74110;MORZINE;N/A
74120;MEGÈVE;N/A
74130;BONNEVILLE;N/A
74140;DOUVAINE;N/A
74150;RUMILLY;N/A
74160;SAINT-JULIEN-EN-GENEVOIS;N/A
74170;SAINT-GERVAIS-LES-BAINS;N/A
74190;PASSY;N/A
74200;THONON-LES-BAINS;N/A
74210;FAVERGES-SEYTHENEX;N/A
74220;LA CLUSAZ;N/A
74230;THÔNES;N/A
74240;GAILLARD;N/A
74250;VIUZ-EN-SALLAZ;N/A
74260;LES GETS;N/A
74270;FRANGY;N/A
74290;VEYRIER-DU-LAC;N/A
74300;CLUSES;N/A
74310;LES HOUCHES;N/A
74320;SEVRIER;N/A
74340;SAMOËNS;N/A
74350;CRUSEILLES;N/A
74360;ABONDANCE;N/A
74380;CRANVES-SALES;N/A
74390;CHÂTEL;N/A
74400;CHAMONIX-MONT-BLANC;N/A
74410;SAINT-JORIOZ;N/A
74420;BOËGE;N/A
74430;SAINT-JEAN-D'AULPS;N/A
74440;TANINGES;N/A
74450;LE GRAND-BORNAND;N/A
74460;MARNAZ;N/A
74470;BELLEVAUX;N/A
74490;SAINT-JEOIRE;N/A
74500;ÉVIAN-LES-BAINS;N/A
74520;VALLEIRY;N/A
74540;ALBY-SUR-CHÉRAN;N/A
74550;PERRIGNIER;N/A
74560;MONNETIER-MORNEX;N/A
74580;VIRY;N/A
74650;CHAVANOD;N/A
74700;SALLANCHES;N/A
74800;LA ROCHE-SUR-FORON;N/A
74890;BONS-EN-CHABLAIS;N/A
74910;SEYSSEL;N/A
74920;COMBLOUX;N/A
74930;REIGNIER-ÉSERY;N/A
74950;SCIONZIER;N/A
74970;MARIGNIER;N/A
74C01;VALLORCINE/SIXT-FER-À-CHEVAL;N/A
74C02;POISY/FILLIÈRE/ANNECY;N/A
75001;PARIS 1ER ARRONDISSEMENT;23
75002;PARIS 2E ARRONDISSEMENT;29
75003;PARIS 3E ARRONDISSEMENT;46
